type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/id,properties/title,properties/description,properties/face,properties/icon/url,properties/icon/scaledSize/width,properties/icon/scaledSize/height,properties/icon/origin/x,properties/icon/origin/y,properties/icon/anchor/x,properties/icon/anchor/y
Feature,Point,26.04165,44.4834,21476866,Bloc C1,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.0421,44.48344,21476867,Bloc C2,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.04255,44.48348,21476868,Bloc C3,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.0417,44.483,21476869,Bloc C4,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.0392,44.4832,21476870,Bloc A1,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.0386,44.48335,21476871,Bloc A2,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.0389,44.48415,21476872,Bloc A3,,East,//www.hartablocuri.ro/i/s08-u3.png,20,20,0,0,10,10
Feature,Point,26.0386,44.48445,21476873,Bloc A4,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.0379,44.48415,21476874,Bloc A5,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.03755,44.4858,21476875,Bloc A6,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.0368,44.4856,21476876,Bloc A7,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.03725,44.4862,21476877,Bloc A8,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.0362,44.48645,21476878,Bloc A9,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.0363,44.4869,21476879,Bloc A10,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.0379,44.4881,21476880,Bloc A11,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.0376,44.48845,21476881,Bloc A12,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.03735,44.4888,21476882,Bloc A13,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.03945,44.4837,21476883,Bloc B1,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.03725,44.48485,21476884,Bloc B2,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.03705,44.48675,21476885,Bloc B3,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.03825,44.4886,21476886,Bloc C1,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,26.03925,44.48775,21476887,Bloc C2,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,26.03945,44.4871,21476888,Bloc C3,,East,//www.hartablocuri.ro/i/s08.png,16,16,0,0,8,8
Feature,Point,26.0478,44.481,21476889,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.04745,44.48145,21476890,Bloc 2,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.04735,44.4818,21476891,Bloc 3,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.04845,44.4821,21476892,Bloc 4,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.0487,44.48175,21476893,Bloc 5,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.0489,44.4813,21476894,Bloc 6,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.048,44.4818,21476895,Bloc 7,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.04825,44.4814,21476896,Bloc 8,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.0456,44.4811,21476897,Bloc 1,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04575,44.48075,21476898,Bloc 2,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.0461,44.4805,21476899,Bloc 3,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04615,44.4802,21476900,Bloc 4,,East,//www.hartablocuri.ro/i/s04-n.png,15,15,0,0,7.5,7.5
Feature,Point,26.0465,44.47995,21476901,Bloc 5,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.0465,44.4815,21476902,Bloc 6,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.0466,44.48115,21476903,Bloc 7,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.0469,44.4809,21476904,Bloc 8,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04705,44.4798,21476905,Bloc 9,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04775,44.4801,21476906,Bloc 10,,East,//www.hartablocuri.ro/i/s04-u3.png,15,15,0,0,7.5,7.5
Feature,Point,26.0485,44.4804,21476907,Bloc 11,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.047,44.48015,21476908,Vila 12,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.04735,44.4803,21476909,Vila 13,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.04775,44.48045,21476910,Vila 14,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.04815,44.4806,21476911,Vila 15,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.04855,44.48075,21476912,Vila 16,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.0468,44.48225,21476913,Bloc 17,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.0484,44.4827,21476914,Bloc 18,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04935,44.48225,21476915,Bloc 19,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04945,44.48195,21476916,Bloc 20,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04955,44.4816,21476917,Bloc 21,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04965,44.4813,21476918,Bloc 22,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04625,44.4817,21476919,Bloc 23,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.0453,44.48135,21476920,Bloc 24,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.0464,44.4828,21476921,Bloc 25,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04815,44.4833,21476922,Bloc 26,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.0462,44.4824,21476923,Bloc 27,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04875,44.48305,21476924,Bloc 28,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.04905,44.48085,21476925,Bloc 30,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.0495,44.48095,21476926,Bloc 31,,East,//www.hartablocuri.ro/i/s04.png,14,14,0,0,7,7
Feature,Point,26.0504,44.48195,21476927,Bloc A5,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.0507,44.48045,21476928,Bloc H4,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.05115,44.48145,21476929,Bloc B3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.0517,44.4815,21476930,Bloc C3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.0523,44.4816,21476931,Bloc D3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.0528,44.4823,21476932,Bloc E3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.0534,44.48235,21476933,Bloc F3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.05395,44.48245,21476934,Bloc G3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.05445,44.4832,21476935,Bloc H3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.05505,44.48325,21476936,Bloc I3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.05565,44.4833,21476937,Bloc J3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.05615,44.484,21476938,Bloc K3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.05675,44.48405,21476939,Bloc L3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.0573,44.4841,21476940,Bloc M3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.0506,44.4832,21476941,Bloc F4,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.05145,44.4825,21476942,Bloc G5,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.04495,44.48055,21476943,Bloc 1,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.0451,44.48035,21476944,Bloc 2,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.05285,44.4834,21476945,Bloc P11,,East,//www.hartablocuri.ro/i/s06.png,19,19,0,0,9.5,9.5
Feature,Point,26.05155,44.4794,21476946,Bloc A13,,East,//www.hartablocuri.ro/i/s08.png,19,19,0,0,9.5,9.5
Feature,Point,26.053,44.48025,21476947,Bloc B13,,East,//www.hartablocuri.ro/i/s08.png,19,19,0,0,9.5,9.5
Feature,Point,26.0545,44.4811,21476948,Bloc C13,,East,//www.hartablocuri.ro/i/s08.png,19,19,0,0,9.5,9.5
Feature,Point,26.0562,44.48175,21476949,Bloc D13,,East,//www.hartablocuri.ro/i/s08.png,19,19,0,0,9.5,9.5
Feature,Point,26.058,44.48235,21476950,Bloc E13,,East,//www.hartablocuri.ro/i/s08.png,19,19,0,0,9.5,9.5
Feature,Point,26.058,44.4832,21476951,Bloc F13,,East,//www.hartablocuri.ro/i/s08.png,19,19,0,0,9.5,9.5
Feature,Point,26.0501,44.4788,21476952,Bloc A3,,East,//www.hartablocuri.ro/i/s16.png,19,19,0,0,9.5,9.5
Feature,Point,26.0507,44.4789,21476953,Bloc A2,,East,//www.hartablocuri.ro/i/s16.png,19,19,0,0,9.5,9.5
Feature,Point,26.05115,44.47915,21476954,Bloc A1,,East,//www.hartablocuri.ro/i/s16.png,19,19,0,0,9.5,9.5
Feature,Point,26.0509,44.4797,21476955,Bloc A12,,East,//www.hartablocuri.ro/i/s16.png,19,19,0,0,9.5,9.5
Feature,Point,26.05205,44.4803,21476956,Bloc B9,,East,//www.hartablocuri.ro/i/s08.png,19,19,0,0,9.5,9.5
Feature,Point,26.0535,44.4811,21476957,Bloc C9,,East,//www.hartablocuri.ro/i/s08.png,19,19,0,0,9.5,9.5
Feature,Point,26.05525,44.4818,21476958,Bloc D9,,East,//www.hartablocuri.ro/i/s08-u3.png,19,19,0,0,9.5,9.5
Feature,Point,26.057,44.4824,21476959,Bloc E9,,East,//www.hartablocuri.ro/i/s08.png,19,19,0,0,9.5,9.5
Feature,Point,26.0471,44.4806,21476960,Bloc 1,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.04845,44.4811,21476961,Bloc 2,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.0458,44.4824,21476962,Bloc 4,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.0516,44.47995,21476963,Vila 2,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0511,44.48,21476964,Vila 3,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05115,44.4803,21476965,Vila 4,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05185,44.4808,21476966,Vila 5,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.053,44.48075,21476967,Vila 6,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05275,44.48105,21476968,Vila 7A,,East,//www.hartablocuri.ro/i/s12.png,14,14,0,0,7,7
Feature,Point,26.0523,44.4806,21476969,Vila 7B,,East,//www.hartablocuri.ro/i/s12.png,14,14,0,0,7,7
Feature,Point,26.05145,44.48095,21476970,Vila 8,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0523,44.48095,21476971,Vila 9,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0506,44.4813,21476972,Vila 10,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05085,44.48205,21476973,Vila 11,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0513,44.4821,21476974,Vila 12A,,East,//www.hartablocuri.ro/i/s12.png,14,14,0,0,7,7
Feature,Point,26.05165,44.4823,21476975,Vila 12B,,East,//www.hartablocuri.ro/i/s12.png,14,14,0,0,7,7
Feature,Point,26.052,44.4822,21476976,Vila 13,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05295,44.4817,21476977,Vila 14,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0545,44.4816,21476978,Vila 17,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0548,44.48245,21476979,Vila 18-19,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.057,44.4819,21476980,Vila 22,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0563,44.4832,21476981,Vila 23,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05685,44.48325,21476982,Vila 24,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0573,44.4827,21476983,Vila 25,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05735,44.4832,21476984,Vila 26A,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05765,44.4836,21476985,Vila 26B,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0584,44.48285,21476986,Vila 27,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05795,44.4838,21476987,Vila 28,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0572,44.4836,21476988,Vila 29,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.05695,44.4828,21476989,Vila 30,,East,//www.hartablocuri.ro/i/s12.png,15,15,0,0,7.5,7.5
Feature,Point,26.0679,44.4648,21476990,Fără nume,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.06935,44.4642,21476991,Bloc 6,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.07005,44.4638,21476992,Bloc 7,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.0706,44.46335,21476993,Bloc 8,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.0711,44.4629,21476994,Bloc 9,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.0709,44.4626,21476995,Bloc 9A,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.07115,44.4623,21476996,Bloc 10A4,,East,//www.hartablocuri.ro/i/s24.png,19,19,0,0,9.5,9.5
Feature,Point,26.0715,44.4626,21476997,Bloc 10,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.07175,44.4624,21476998,Bloc 10A1,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.07195,44.46215,21476999,Bloc 10A2,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.07185,44.46185,21477000,Bloc 10A3,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.0725,44.4617,21477001,Bloc 11,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.0728,44.4613,21477002,Bloc 12C,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.0732,44.46135,21477003,Bloc 12A,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.0732,44.46105,21477004,Bloc 12B,,East,//www.hartablocuri.ro/i/s24.png,19,19,0,0,9.5,9.5
Feature,Point,26.0738,44.4609,21477005,Bloc 13A,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.0734,44.46075,21477006,Bloc 13B,,East,//www.hartablocuri.ro/i/s24.png,19,19,0,0,9.5,9.5
Feature,Point,26.0745,44.4603,21477007,Bloc 14,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.0758,44.4593,21477008,Bloc 15A,,East,//www.hartablocuri.ro/i/s24.png,19,19,0,0,9.5,9.5
Feature,Point,26.0762,44.45895,21477009,Bloc 15,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.0773,44.4581,21477010,Bloc 16A,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.0779,44.4575,21477011,Bloc 16B-C,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.0795,44.4562,21477012,Bloc 101,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.08045,44.45685,21477013,Bloc fără număr,,East,//www.hartablocuri.ro/i/s04.png,16,16,0,0,8,8
Feature,Point,26.0807,44.45715,21477014,Bloc fără număr,,East,//www.hartablocuri.ro/i/s04.png,16,16,0,0,8,8
Feature,Point,26.0805,44.4562,21477015,Bloc 33A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0803,44.4565,21477016,Bloc 33B,,East,//www.hartablocuri.ro/i/s20-n.png,20,20,0,0,10,10
Feature,Point,26.0809,44.4565,21477017,Bloc 33C,,East,//www.hartablocuri.ro/i/s20-n.png,20,20,0,0,10,10
Feature,Point,26.0809,44.4568,21477018,Bloc 33D,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0795,44.4572,21477019,Bloc 35,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0785,44.458,21477020,Bloc 35A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0785,44.45855,21477021,Bloc 36,,East,//www.hartablocuri.ro/i/s26.png,18,18,0,0,9,9
Feature,Point,26.07545,44.46125,21477022,Bloc 38,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0752,44.46185,21477023,Bloc 39,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.07555,44.4618,21477024,Bloc 39A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0775,44.4589,21477025,Bloc 40,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.0767,44.4593,21477026,Bloc 41,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,26.07485,44.4615,21477027,Bloc 42,,East,//www.hartablocuri.ro/i/s20.png,19,19,0,0,9.5,9.5
Feature,Point,26.0759,44.461,21477028,Bloc 43,,East,//www.hartablocuri.ro/i/s20.png,19,19,0,0,9.5,9.5
Feature,Point,26.07635,44.4608,21477029,Bloc fără număr,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.0747,44.4609,21477030,Bloc 44B,,East,//www.hartablocuri.ro/i/s20.png,19,19,0,0,9.5,9.5
Feature,Point,26.0745,44.4611,21477031,Bloc 44,,East,//www.hartablocuri.ro/i/s20.png,19,19,0,0,9.5,9.5
Feature,Point,26.0754,44.4606,21477032,"Bloc 44A2 scara A, B, C",,East,//www.hartablocuri.ro/i/s20.png,21,21,0,0,10.5,10.5
Feature,Point,26.07585,44.46005,21477033,Bloc 45,,East,//www.hartablocuri.ro/i/s20-u3.png,20,20,0,0,10,10
Feature,Point,26.0763,44.45995,21477034,Bloc 46A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.07655,44.4601,21477035,Bloc 46B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.07685,44.4602,21477036,Bloc 47,,East,//www.hartablocuri.ro/i/s20.png,19,19,0,0,9.5,9.5
Feature,Point,26.07715,44.46025,21477037,Bloc 48,,East,//www.hartablocuri.ro/i/s20.png,19,19,0,0,9.5,9.5
Feature,Point,26.07745,44.46035,21477038,Bloc 49,,East,//www.hartablocuri.ro/i/s20.png,19,19,0,0,9.5,9.5
Feature,Point,26.0784,44.45895,21477039,Bloc 50,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,26.0767,44.4598,21477040,Bloc 51,,East,//www.hartablocuri.ro/i/s20.png,15,15,0,0,7.5,7.5
Feature,Point,26.07635,44.45965,21477041,Bloc 52,,East,//www.hartablocuri.ro/i/s20.png,16,16,0,0,8,8
Feature,Point,26.075,44.46225,21477042,Bloc 60,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,26.0746,44.4628,21477043,Bloc 65,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,26.0759,44.4631,21477044,Bloc 67,,East,//www.hartablocuri.ro/i/s16.png,20,20,0,0,10,10
Feature,Point,26.0757,44.4634,21477045,Bloc 69,,East,//www.hartablocuri.ro/i/s16.png,20,20,0,0,10,10
Feature,Point,26.0754,44.46345,21477046,Locuințe C.D,,East,//www.hartablocuri.ro/i/s24.png,19,19,0,0,9.5,9.5
Feature,Point,26.0751,44.46335,21477047,Bloc 76A,,East,//www.hartablocuri.ro/i/s20-n.png,20,20,0,0,10,10
Feature,Point,26.0748,44.46335,21477048,Bloc fără număr,,East,//www.hartablocuri.ro/i/s24.png,18,18,0,0,9,9
Feature,Point,26.07495,44.463,21477049,Bloc 80,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,26.07425,44.46305,21477050,Bloc 80A,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.0732,44.4621,21477051,Bloc 84,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.07375,44.46165,21477052,Bloc 85,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.077,44.4628,21477053,Bloc 85,,East,//www.hartablocuri.ro/i/s12.png,14,14,0,0,7,7
Feature,Point,26.0755,44.4639,21477054,Bloc fără număr,,East,//www.hartablocuri.ro/i/s16.png,15,15,0,0,7.5,7.5
Feature,Point,26.0723,44.4526,21477055,Bloc 1A,,East,//www.hartablocuri.ro/i/s20-n.png,20,20,0,0,10,10
Feature,Point,26.0725,44.4528,21477056,Bloc 1,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.073,44.453,21477057,Bloc 1B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0731,44.4535,21477058,Bloc 1C,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0729,44.4523,21477059,Bloc 2,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.0738,44.4522,21477060,Bloc 3,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.0745,44.4523,21477061,Bloc 4,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.0743,44.4518,21477062,Bloc 5,,East,//www.hartablocuri.ro/i/s26.png,16,16,0,0,8,8
Feature,Point,26.0747,44.4521,21477063,Bloc 6,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.0751,44.4522,21477064,Bloc 7,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.07575,44.45205,21477065,Bloc 8,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0767,44.4518,21477066,Bloc 9,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.07725,44.4519,21477067,Bloc 10,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.0777,44.4519,21477068,Bloc 10A,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.0784,44.4519,21477069,Bloc 11A,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.0788,44.4519,21477070,Bloc 11B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0795,44.4519,21477071,Bloc 12,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.07125,44.4521,21477072,Bloc 13 scara 1-2,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.07075,44.4519,21477073,Bloc 13 scara 3-4,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.07025,44.4515,21477074,Bloc 14-14A scara 1-2,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0699,44.4513,21477075,Bloc 14-14A scara 3,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0697,44.451,21477076,Bloc 14-14A scara 4,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.0701,44.45035,21477077,Bloc B,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.071,44.451,21477078,Bloc 20,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
